id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,audio_ms,first_partial_ms,final_latency_ms
principal_007,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_007.wav,查看今天全校学生到校情况。,查看今天全校学生到校情,False,False,1,12,0.0833,3282.1,21.1,113.9
principal_008,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_008.wav,查询本周各年级学生出勤率。,查询本周各年级学生出行,False,False,2,12,0.1667,2782.9,21.9,106.3
principal_009,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_009.wav,帮我看一下今天全校到校情况。,帮我看一下今天全笑道笑情,False,False,4,13,0.3077,3227.6,22.8,116.3
principal_010,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_010.wav,我想查一下这周各年级的出勤率。,我想查一下这周各年级的出情,False,False,2,14,0.1429,2976.0,25.8,120.9
principal_011,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_011.wav,查一下七年级和八年级今天的到校情况。,查一下七年级和八年级今天的到校情,False,False,1,17,0.0588,3932.2,26.3,152.0
principal_012,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_012.wav,看今天到校。,看今天到,False,False,1,5,0.2,1292.7,25.9,53.9
principal_013,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_013.wav,查看本月教师考勤异常统计。,查看本月教师考勤异常统计,False,True,0,12,0.0,2899.0,22.4,112.3
principal_014,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_014.wav,查询本月教师授课课时统计。,查询本月教师授课课时统,False,False,1,12,0.0833,2945.4,22.2,109.8
principal_015,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_015.wav,帮我看一下这个月教师考勤异常。,帮我看一下这个月教师考勤异,False,False,1,14,0.0714,3123.1,22.3,110.8
principal_016,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_016.wav,我想查查本学期教师的授课课时。,我想查查本学期教师的授课课,False,False,1,14,0.0714,3463.6,25.7,131.6
principal_017,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_017.wav,看一下语文组和数学组教师本月考勤异常统计。,看一下语文组和数学组教师本月考勤异常统计,False,True,0,20,0.0,4485.4,24.2,207.9
principal_018,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_018.wav,查教师考勤异常。,插教师考勤异,False,False,2,7,0.2857,1854.1,24.1,74.5
principal_019,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_019.wav,打开学校教学质量分析报表。,打开学校教学质量分析报,False,False,1,12,0.0833,2999.6,23.5,121.9
principal_020,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_020.wav,查看各年级最近一次考试平均分。,查看个年级最近一次考试平均,False,False,2,14,0.1429,3351.8,21.6,139.8
principal_021,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_021.wav,帮我打开教学质量分析。,帮我打开教学质量,False,False,2,10,0.2,2368.4,22.8,105.2
principal_022,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_022.wav,我想看一下最近一次考试的年级平均分。,我想看一下最近一次考试的年级平均,False,False,1,17,0.0588,3765.5,25.8,155.4
principal_023,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_023.wav,把七年级和八年级最近一次考试平均分对比一下。,八七年级和八年期最近一次考试平均分对比一,False,False,3,21,0.1429,4702.0,24.4,192.3
principal_024,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_024.wav,看成绩分析。,看成绩分,False,False,1,5,0.2,1292.7,21.9,49.1
principal_025,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_025.wav,查看学校本月安全巡检情况。,查看学校本月安全巡检情,False,False,1,12,0.0833,3131.2,22.3,112.1
principal_026,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_026.wav,查看本周学生违纪情况汇总。,查看本周学生违纪情况汇总,False,True,0,12,0.0,2945.4,22.7,110.6
principal_027,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_027.wav,帮我看一下这个月学校安全巡检情况。,帮我看一下这个月学校安全巡减情,False,False,2,16,0.125,3726.8,22.5,150.7
principal_028,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_028.wav,我想查一下这周学生违纪汇总。,我想查一下这周学生违纪会,False,False,2,13,0.1538,3022.4,22.4,117.2
principal_029,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_029.wav,教学楼A栋这周的安全巡检情况怎么样。,教学楼阿动这周的安全巡检情况怎么,False,False,3,17,0.1765,4057.1,23.1,167.1
principal_030,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_030.wav,看安全巡检。,看安全询,False,False,2,5,0.4,1397.2,21.6,57.5
principal_031,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_031.wav,查询今天校园设备运行状态。,查询今天校园设备运行状态,False,True,0,12,0.0,3096.3,21.5,111.4
principal_032,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_032.wav,查看学校食堂今日用餐统计。,查看学校食堂今日用餐桶,False,False,2,12,0.1667,2991.9,21.4,109.6
principal_033,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_033.wav,帮我查一下今天校园设备运行情况。,帮我查一下今天校园设备运行情况,False,True,0,15,0.0,3680.3,22.8,139.4
principal_034,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_034.wav,我想看一下今天食堂用餐统计。,我想看一下今天食堂用餐统计,False,True,0,13,0.0,3068.9,26.2,121.5
principal_035,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_035.wav,看一下图书馆和实验楼的设备运行状态。,看一下图书馆和实验楼的设备运行状态,False,True,0,17,0.0,3742.4,21.5,143.4
principal_036,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_036.wav,查设备状态。,插设备状,False,False,2,5,0.4,1238.8,23.4,53.4
principal_037,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_037.wav,打开德育管理统计大屏。,打开德语管理统计大,False,False,2,10,0.2,2268.2,23.4,93.4
principal_038,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_038.wav,查看各班级综合评价排名。,查看各班级综合评价排,False,False,1,11,0.0909,2748.1,21.6,107.0
principal_039,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_039.wav,帮我打开德育管理统计大屏。,帮我打开德语管理统计大,False,False,2,12,0.1667,2681.9,26.6,109.7
principal_040,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_040.wav,我想看一下各班综合评价排名。,我想看一下各班综合评价排,False,False,1,13,0.0769,3057.3,21.9,113.9
principal_041,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_041.wav,查一下七年级一班和七年级二班的综合评价排名。,查一下七年级一般和七年级二班的综合评价排,False,False,2,21,0.0952,4768.2,23.2,202.6
principal_042,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_042.wav,看德育统计。,看得与统,False,False,3,5,0.6,1106.9,21.6,44.0
principal_043,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_043.wav,打开学校招生数据分析页面。,打开学校招生数据分析页面,False,True,0,12,0.0,2883.6,21.9,111.6
principal_044,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_044.wav,查询本学期学生流失预警名单。,查询本学期学生流失预警名,False,False,1,13,0.0769,3258.9,21.9,111.9
principal_045,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_045.wav,帮我打开招生数据分析。,帮我打开招生数据分析,False,True,0,10,0.0,2310.4,23.6,94.0
principal_046,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_046.wav,我想查一下这学期学生流失预警。,我想查一下这学期学生流失预警,False,True,0,14,0.0,3359.1,23.3,132.0
principal_047,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_047.wav,看一下一年级新生招生数据分析页面。,看一下一年级新生招生数据分析页面,False,True,0,16,0.0,3626.3,22.3,135.5
principal_048,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_048.wav,看招生分析。,看招生分,False,False,1,5,0.2,1281.1,26.4,53.0
principal_049,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_049.wav,查看本月家校沟通情况统计。,查看本月家校高通情况统计,False,False,1,12,0.0833,2945.4,21.9,114.3
principal_050,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_050.wav,查看各学科教学任务完成情况。,查看个学科教学任务完成情,False,False,2,13,0.1538,3235.7,22.9,120.7
principal_051,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_051.wav,帮我看一下这个月家校沟通统计。,帮我看一下这个月家校高通统,False,False,2,14,0.1429,3006.9,23.8,119.7
principal_052,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_052.wav,我想查查各学科教学任务完成情况。,我想查查个学科教学任务完成情,False,False,2,15,0.1333,3730.7,22.6,144.4
principal_053,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_053.wav,看一下英语学科本月教学任务完成情况。,看一下英语学科本月教学任务完成情况,False,True,0,17,0.0,3893.4,26.2,155.4
principal_054,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_054.wav,看家校沟通统计。,康佳小高通统,False,False,5,7,0.7143,1687.4,22.8,65.4
principal_055,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_055.wav,生成本周学校运行情况简报。,凶城本周学校运行情况见,False,False,4,12,0.3333,3066.2,25.1,123.5
principal_056,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_056.wav,对比本学期各年级成绩变化趋势。,对比本学期各年级成绩变化趋势,False,True,0,14,0.0,3336.8,21.6,128.7
principal_057,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_057.wav,帮我生成这周学校运行简报。,帮我生成这周学校运行简,False,False,1,12,0.0833,2902.4,22.3,121.8
principal_058,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_058.wav,我想看一下这学期各年级成绩趋势。,我想看一下这学期个年级成绩区,False,False,3,15,0.2,3463.6,21.8,130.2
principal_059,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_059.wav,生成一份包含七年级和八年级数据的学校周简报。,凶城一份包含七年级和八年级数据的学校周卷,False,False,4,21,0.1905,4691.7,24.2,195.4
principal_060,principal,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/principal/principal_060.wav,生成学校简报。,凶城学校,False,False,4,6,0.6667,1603.4,21.6,63.2
director_001,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_001.wav,打开年级管理工作台。,打开年级管理工作,False,False,1,9,0.1111,2140.5,23.2,82.7
director_002,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_002.wav,返回主任工作台首页。,返回主任工作台,False,False,2,9,0.2222,2162.6,23.9,85.3
director_003,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_003.wav,帮我打开年级管理工作台。,帮我打开年级管理工作,False,False,1,11,0.0909,2554.2,21.5,90.0
director_004,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_004.wav,我想回到主任工作台首页。,我想回到主任工作台首,False,False,1,11,0.0909,2511.6,21.3,108.0
director_005,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_005.wav,切到七年级管理工作台首页。,切到七年级管理工作台首,False,False,1,12,0.0833,2791.6,21.9,105.1
director_006,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_006.wav,打开主任工作台。,打开主任工作,False,False,1,7,0.1429,1699.3,23.3,64.3
director_007,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_007.wav,查看今天本年级学生出勤情况。,查看今天本年级学生出情情,False,False,2,13,0.1538,3316.9,23.2,134.8
director_008,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_008.wav,查询本周各班级迟到人数。,查询本周各班级迟到,False,False,2,11,0.1818,2597.1,23.8,97.9
director_009,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_009.wav,帮我看一下今天本年级的出勤情况。,帮我看一下今天本年级的出行情况,False,False,1,15,0.0667,3378.5,23.8,136.0
director_010,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_010.wav,我想查一下这周各班迟到人数。,我想查一下这周各班迟到人,False,False,1,13,0.0769,2976.0,21.4,106.7
director_011,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_011.wav,查一下七年级一班今天的出勤情况。,查一下七年级一般今天的出情情,False,False,3,15,0.2,3456.2,22.6,139.0
director_012,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_012.wav,看年级出勤。,看年级出,False,False,1,5,0.2,1257.9,23.8,52.3
director_013,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_013.wav,查看今天请假的学生名单。,查看今天请假的学生名,False,False,1,11,0.0909,2782.9,22.6,117.2
director_014,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_014.wav,打开本年级学生预警名单。,打开本年级学生预警名单,False,True,0,11,0.0,2593.3,24.6,98.8
director_015,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_015.wav,帮我看一下今天请假的学生都有谁。,帮我看一下今天请假的学生都有,False,False,1,15,0.0667,3482.9,21.0,128.8
director_016,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_016.wav,我想查查本年级需要预警的学生。,我想查查本年急需要预警的学生,False,False,1,14,0.0714,3277.9,25.5,119.4
director_017,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_017.wav,看一下七年级三班今天请假的学生名单。,看一下七年级三班今天请假的学生名,False,False,1,17,0.0588,3986.2,25.0,166.1
director_018,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_018.wav,看请假名单。,看请假名,False,False,1,5,0.2,1350.8,24.5,48.4
director_019,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_019.wav,打开本年级考试成绩分析。,打开本年级考试成绩分,False,False,1,11,0.0909,2651.4,21.1,88.1
director_020,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_020.wav,对比各班级语文平均分。,对比各班级语文平均,False,False,1,10,0.1,2303.5,21.7,83.8
director_021,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_021.wav,帮我打开本年级成绩分析。,帮我打开本年集成绩分析,False,False,1,11,0.0909,2589.0,23.0,101.5
director_022,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_022.wav,我想看一下各班语文平均分对比。,我想看一下各班语文平均分队,False,False,2,14,0.1429,3103.8,22.2,118.8
director_023,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_023.wav,把七年级一班和七年级二班的语文平均分对比一下。,把七年级一般和情年级二班的语文平均分对比一,False,False,3,22,0.1364,4736.8,23.7,200.3
director_024,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_024.wav,看成绩对比。,看成绩都,False,False,2,5,0.4,1188.2,20.9,44.2
director_025,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_025.wav,查看各班级纪律扣分统计。,查看各班级纪律扣非同,False,False,3,11,0.2727,2573.9,22.4,106.6
director_026,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_026.wav,打开学生违纪处理记录。,打开学生违纪处理记,False,False,1,10,0.1,2221.8,24.1,85.9
director_027,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_027.wav,帮我看一下各班纪律扣分情况。,帮我看一下各班纪律扣分情,False,False,1,13,0.0769,2937.3,21.0,112.7
director_028,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_028.wav,我想查一下学生违纪处理记录。,我想查一下学生违纪处理记,False,False,1,13,0.0769,2906.4,20.6,108.8
director_029,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_029.wav,查一下七年级二班本周纪律扣分统计。,查一下七年级二班本周纪律扣分统计,False,True,0,16,0.0,3630.4,23.9,139.2
director_030,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_030.wav,看违纪记录。,看维季,False,False,4,5,0.8,1118.6,26.2,57.4
director_031,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_031.wav,查询本周卫生检查排名。,查询本周卫生检查排,False,False,1,10,0.1,2573.9,27.4,107.8
director_032,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_032.wav,查看今天值班教师安排。,查看今天值班教师安排,False,True,0,10,0.0,2515.8,24.9,104.1
director_033,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_033.wav,帮我查一下这周卫生检查排名。,帮我查一下这周卫生检查排,False,False,1,13,0.0769,3123.1,23.3,115.2
director_034,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_034.wav,我想看一下今天值班教师安排。,我想看一下今天值班教师安排,False,True,0,13,0.0,3057.3,21.0,112.6
director_035,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_035.wav,看一下周五下午的值班教师安排。,看一下周五下午的值班教师安排,False,True,0,14,0.0,2987.8,23.1,120.0
director_036,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_036.wav,看值班安排。,看值班安,False,False,1,5,0.2,1246.2,20.4,46.9
director_037,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_037.wav,打开课程调课审批列表。,打开课程调客审批列,False,False,2,10,0.2,2477.2,23.1,101.5
director_038,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_038.wav,查询本周教师代课情况。,查询本周教师代课情,False,False,1,10,0.1,2550.7,26.6,114.5
director_039,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_039.wav,帮我打开调课审批列表。,帮我打开调客审批列,False,False,2,10,0.2,2391.6,24.9,91.6
director_040,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_040.wav,我想查一下这周教师代课情况。,我想查一下这周教师代课情,False,False,1,13,0.0769,3150.2,20.4,110.4
director_041,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_041.wav,看一下数学组本周的代课安排。,看一下数学组本周的代课安,False,False,1,13,0.0769,2883.2,21.9,109.1
director_042,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_042.wav,看调课审批。,看掉客审,False,False,3,5,0.6,1339.1,22.5,47.2
director_043,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_043.wav,查看未完成备课检查的教师名单。,查看未完成备客检查的教师名,False,False,2,14,0.1429,3409.8,22.0,130.3
director_044,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_044.wav,查询本周班主任工作完成情况。,查询本周班主任工作完成情,False,False,1,13,0.0769,3177.6,25.0,129.5
director_045,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_045.wav,帮我看一下哪些教师还没完成备课检查。,帮我看一下哪些教师还没完成备客检,False,False,2,17,0.1176,3900.9,20.9,137.7
director_046,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_046.wav,我想查查本周班主任工作完成情况。,我想查查本周班主任工作完成情,False,False,1,15,0.0667,3626.2,22.4,141.0
director_047,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_047.wav,看一下七年级班主任本周工作完成情况。,看一下七年级班主任本周工作完成情,False,False,1,17,0.0588,3916.6,22.0,137.5
director_048,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_048.wav,看备课检查。,看贝克检,False,False,3,5,0.6,1281.1,21.2,45.2
director_049,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_049.wav,查询需要重点关注的学生。,查询需要重点关注的学生,False,True,0,11,0.0,2573.9,20.6,92.3
director_050,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_050.wav,查看本月家长反馈处理情况。,查看本月家长反馈处理情,False,False,1,12,0.0833,2991.9,21.4,106.6
director_051,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_051.wav,帮我查一下需要重点关注的学生。,帮我查一下需要重点关注的学生,False,True,0,14,0.0,3111.4,23.9,125.7
director_052,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_052.wav,我想看一下这个月家长反馈处理情况。,我想看一下这个月家长反馈处理情,False,False,1,16,0.0625,3637.8,24.7,142.7
director_053,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_053.wav,查一下张明和李浩这两个学生的预警情况。,查一下张民合李号这两个学生的预警情,False,False,4,18,0.2222,4094.8,24.9,172.1
director_054,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_054.wav,看重点学生。,看重点学,False,False,1,5,0.2,1339.1,23.8,51.9
director_055,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_055.wav,生成本年级周工作简报。,凶城本年集周工作简,False,False,4,10,0.4,2450.9,26.5,108.1
director_056,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_056.wav,查看本年级数学成绩排名。,查看本年级数学成绩排,False,False,1,11,0.0909,2748.1,20.9,106.3
director_057,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_057.wav,帮我生成本年级周简报。,帮我生成本年级州简,False,False,2,10,0.2,2333.6,21.4,84.2
director_058,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_058.wav,我想看一下本年级数学成绩排名。,我想看一下本年级数学成绩排,False,False,1,14,0.0714,3266.2,22.2,117.4
director_059,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_059.wav,生成一份包含七年级一班数据的周工作简报。,凶成一份包含七年级一般数据的招工作见,False,False,5,19,0.2632,4215.7,27.0,192.4
director_060,director,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/director/director_060.wav,生成年级简报。,凶城年级,False,False,4,6,0.6667,1522.1,20.2,62.7
teacher_001,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_001.wav,打开我的教学工作台。,打开我的教学工作台,False,True,0,9,0.0,2094.1,23.7,94.5
teacher_002,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_002.wav,返回教师工作台首页。,返回教师工作台,False,False,2,9,0.2222,2232.3,22.8,89.9
teacher_003,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_003.wav,帮我打开教学工作台。,帮我打开教学工作台,False,True,0,9,0.0,2182.6,20.7,85.1
teacher_004,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_004.wav,我想回到教师工作台首页。,我想回到教师工作台首,False,False,1,11,0.0909,2581.3,25.0,104.7
teacher_005,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_005.wav,切到七年级数学教师工作台首页。,切到七年级数学教师工作台手,False,False,2,14,0.1429,3337.2,21.3,128.0
teacher_006,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_006.wav,打开教学工作台。,打开教学工作,False,False,1,7,0.1429,1769.0,21.4,67.4
teacher_007,teacher,humanized,tts-baseline,C:/Users/lixiaofeng/Repos/flowrium-voice/audio/humanized/teacher/teacher_007.wav,查看今天我的课程安排。,查看今天我的课程安排,False,True,0,10,0.0,2422.9,21.7,96.4
